rank,gid,role,priority_score,why
1,100000003016635100,distributor,0.9988500889679716,Отправляет 73 получателям на 9 414 081 KZT; 151 переводов. Входящий поток seed-клиента в этой выгрузке неполон.
2,100000003684369100,distributor,0.9973843416370106,Отправляет 62 получателям на 8 588 655 KZT; 67 переводов. Входящий поток seed-клиента в этой выгрузке неполон.
3,100000006866783100,coordinator,0.9971641459074733,"Связывает много участников (13 входящих, 67 исходящих связей); высокий показатель посредничества."
4,100000000343175100,distributor,0.9913723309608541,Отправляет 31 получателям на 4 000 039 KZT; 33 переводов. Входящий поток seed-клиента в этой выгрузке неполон.
5,100000004156082100,distributor,0.9355326957295375,Отправляет 26 получателям на 2 319 556 KZT; 29 переводов.
6,100000008304139100,distributor,0.9336943950177936,Отправляет 24 получателям на 1 692 997 KZT; 43 переводов.
7,100000008686313100,coordinator,0.9326601423487546,"Связывает много участников (6 входящих, 7 исходящих связей); высокий показатель посредничества."
8,100000000331309100,distributor,0.9316362692763939,Отправляет 99 получателям на 23 001 375 KZT; 126 переводов.
9,100000008165763100,distributor,0.931327846975089,Отправляет 17 получателям на 1 267 858 KZT; 17 переводов.
10,100000008603629100,coordinator,0.9311736358244365,"Связывает много участников (19 входящих, 61 исходящих связей); высокий показатель посредничества."
11,100000004351795100,distributor,0.9309230427046263,Отправляет 14 получателям на 1 715 161 KZT; 37 переводов.
12,100000007442518100,distributor,0.930911921708185,Отправляет 9 получателям на 4 419 999 KZT; 12 переводов.
13,100000004400305100,distributor,0.9296055753262159,Отправляет 82 получателям на 5 830 181 KZT; 101 переводов.
14,100000000437046100,distributor,0.9292763938315539,Отправляет 42 получателям на 7 606 224 KZT; 73 переводов.
15,100000008477350100,coordinator,0.9282844009489917,"Связывает много участников (11 входящих, 39 исходящих связей); высокий показатель посредничества."
16,100000001530983100,distributor,0.9277602313167261,Отправляет 11 получателям на 1 829 538 KZT; 17 переводов.
17,100000005933757100,distributor,0.9263949436536181,Отправляет 34 получателям на 3 002 628 KZT; 46 переводов.
18,100000008547948100,distributor,0.9256320432977461,Отправляет 26 получателям на 5 185 600 KZT; 31 переводов.
19,100000008710791100,distributor,0.9217174525504152,Отправляет 23 получателям на 5 521 511 KZT; 25 переводов.
20,100000007639767100,coordinator,0.9212633451957296,"Связывает много участников (4 входящих, 10 исходящих связей); высокий показатель посредничества."
21,100000001857829100,coordinator,0.9210179418742586,"Связывает много участников (6 входящих, 16 исходящих связей); высокий показатель посредничества."
22,100000008346837100,coordinator,0.91967674970344,"Связывает много участников (9 входящих, 25 исходящих связей); высокий показатель посредничества."
23,100000001616816100,transit,0.919243449130639,Получил 176 195 и отправил 181 326 KZT; отношение потоков 1.03. Входящий поток seed-клиента в этой выгрузке неполон.
24,100000003242289100,distributor,0.9190862247924081,Отправляет 23 получателям на 2 377 741 KZT; 26 переводов.
25,100000004070318100,coordinator,0.9187900355871885,"Связывает много участников (4 входящих, 19 исходящих связей); высокий показатель посредничества."
26,100000008547844100,distributor,0.918460112692764,Отправляет 19 получателям на 2 042 199 KZT; 21 переводов.
27,100000002957787100,coordinator,0.9156620699881376,"Связывает много участников (4 входящих, 34 исходящих связей); высокий показатель посредничества."
28,100000008489922100,distributor,0.9155271352313168,Отправляет 36 получателям на 3 789 900 KZT; 41 переводов.
29,100000003854444100,distributor,0.9144343119810203,Отправляет 14 получателям на 2 322 909 KZT; 14 переводов.
30,100000008466579100,distributor,0.9144009489916962,Отправляет 17 получателям на 1 933 000 KZT; 20 переводов.
31,100000008710843100,distributor,0.9142975237247924,Отправляет 13 получателям на 1 985 500 KZT; 14 переводов.
32,100000003115284100,consolidator,0.9137516430558039,Получает от 8 клиентов 2 160 500 KZT; внутри графа удерживает около 76%.
33,100000008743913100,distributor,0.9103784845788849,Отправляет 13 получателям на 1 850 600 KZT; 13 переводов.
34,100000003880331100,distributor,0.9097453291814946,Отправляет 16 получателям на 3 904 908 KZT; 31 переводов.
35,100000005287097100,distributor,0.9096196619217083,Отправляет 9 получателям на 697 300 KZT; 42 переводов.
36,100000008461532100,distributor,0.9091974347568207,Отправляет 8 получателям на 2 530 090 KZT; 9 переводов.
37,100000005910114100,distributor,0.9086743772241993,Отправляет 19 получателям на 1 469 993 KZT; 56 переводов.
38,100000005704413100,distributor,0.9073798932384342,Отправляет 32 получателям на 1 363 593 KZT; 35 переводов.
39,100000004847758100,distributor,0.9057840302491104,Отправляет 15 получателям на 488 800 KZT; 23 переводов.
40,100000008465789100,distributor,0.9057573398576513,Отправляет 16 получателям на 1 858 100 KZT; 17 переводов.
41,100000005527892100,distributor,0.9052535587188613,Отправляет 8 получателям на 552 419 KZT; 8 переводов.
42,100000003701161100,consolidator,0.9052179220025508,Получает от 4 клиентов 1 527 103 KZT; внутри графа удерживает около 77%.
43,100000008413748100,distributor,0.9046878706998814,Отправляет 18 получателям на 1 377 320 KZT; 21 переводов.
44,100000008512827100,distributor,0.904241918742586,Отправляет 10 получателям на 1 944 500 KZT; 10 переводов.
45,100000005782781100,distributor,0.9020065984578886,Отправляет 10 получателям на 1 263 597 KZT; 10 переводов.
46,100000005578559100,distributor,0.9016229240806642,Отправляет 21 получателям на 893 164 KZT; 23 переводов.
47,100000008517538100,distributor,0.8991347864768684,Отправляет 17 получателям на 1 439 000 KZT; 18 переводов.
48,100000005473151100,consolidator,0.8987209030978356,Получает от 3 клиентов 1 220 000 KZT; внутри графа удерживает около 82%.
49,100000005242320100,distributor,0.898651393831554,Отправляет 21 получателям на 8 936 295 KZT; 29 переводов.
50,100000008742053100,distributor,0.898089412811388,Отправляет 12 получателям на 2 789 000 KZT; 12 переводов.
